Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,-5,0,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure
2000,3,23,16,30,188,227,16,0.1,6.6000000000000005,23,1010
2000,3,23,17,30,60,535,16,0.1,6.6000000000000005,23,1010
2000,3,23,18,30,0,0,17,0.1,6.9,23,1010
2000,3,23,19,30,0,0,17,0.1,7.1000000000000005,23,1010
2000,3,23,20,30,0,0,17,0.1,7.1000000000000005,23,1010
2000,3,23,21,30,0,0,17,0.1,6.800000000000001,22,1010
2000,3,23,22,30,0,0,17,0.1,6.4,22,1010
2000,3,23,23,30,0,0,17,0.1,6.1000000000000005,22,1010
2000,3,24,0,30,0,0,17,0.1,5.9,22,1010
2000,3,24,1,30,0,0,17,0.1,5.800000000000001,22,1010
2000,3,24,2,30,0,0,17,0.1,5.7,22,1010
2000,3,24,3,30,0,0,17,0.1,5.7,22,1010
2000,3,24,4,30,0,0,16,0.1,5.7,21,1010
2000,3,24,5,30,0,0,16,0.1,5.7,21,1010
2000,3,24,6,30,14,0,16,0.1,6,22,1010
2000,3,24,7,30,42,0,16,0.1,6.300000000000001,22,1010
2000,3,24,8,30,82,785,16,0.1,6.6000000000000005,23,1010
2000,3,24,9,30,95,874,16,0.1,6.7,23,1010
2000,3,24,10,30,129,874,16,0.1,6.6000000000000005,23,1010
2000,3,24,11,30,141,891,16,0.1,6.5,24,1010
2000,3,24,12,30,426,369,16,0.1,6.4,24,1010
2000,3,24,13,30,140,889,16,0.1,6.300000000000001,24,1010
2000,3,24,14,30,132,863,16,0.1,6.2,24,1010
2000,3,24,15,30,119,809,16,0.1,6.2,24,1010
2000,3,24,16,30,83,759,16,0.1,6.4,24,1010
2000,3,24,17,30,60,543,16,0.1,6.7,23,1010
2000,3,24,18,30,0,0,17,0.1,6.9,23,1010
2000,3,24,19,30,0,0,17,0.1,7.1000000000000005,23,1010
2000,3,24,20,30,0,0,17,0.1,7.1000000000000005,22,1020
2000,3,24,21,30,0,0,17,0.1,6.800000000000001,22,1020
2000,3,24,22,30,0,0,17,0.1,6.5,22,1010
2000,3,24,23,30,0,0,16,0.1,6.1000000000000005,22,1010
2000,3,25,0,30,0,0,16,0.1,5.7,22,1010
2000,3,25,1,30,0,0,16,0.1,5.300000000000001,22,1010
2000,3,25,2,30,0,0,16,0.1,4.9,21,1010
2000,3,25,3,30,0,0,15,0.1,4.7,21,1010
2000,3,25,4,30,0,0,15,0.1,4.7,21,1010
2000,3,25,5,30,0,0,15,0.1,4.7,21,1010
2000,3,25,6,30,14,79,15,0.1,4.800000000000001,21,1020
2000,3,25,7,30,63,599,15,0.1,5,22,1020
2000,3,25,8,30,85,785,15,0.1,5.1000000000000005,22,1020
2000,3,25,9,30,99,874,15,0.1,5.1000000000000005,23,1020
2000,3,25,10,30,107,924,15,0.1,5,23,1020
2000,3,25,11,30,112,946,15,0.1,4.9,23,1020
2000,3,25,12,30,114,951,16,0.1,4.6000000000000005,23,1020
2000,3,25,13,30,438,263,16,0.1,4.5,23,1020
2000,3,25,14,30,103,921,16,0.1,4.3,23,1010
2000,3,25,15,30,94,872,15,0.1,4.1000000000000005,23,1010
2000,3,25,16,30,79,779,15,0.1,4,23,1010
2000,3,25,17,30,56,580,16,0.1,3.7,22,1010
2000,3,25,18,30,0,0,16,0.1,3.4000000000000004,22,1020
2000,3,25,19,30,0,0,15,0.1,3.3000000000000003,22,1020
2000,3,25,20,30,0,0,15,0.1,3.3000000000000003,22,1020
2000,3,25,21,30,0,0,15,0.1,3.3000000000000003,22,1020
2000,3,25,22,30,0,0,15,0.1,3.1,21,1020
2000,3,25,23,30,0,0,15,0.1,2.8000000000000003,21,1020
2000,3,26,0,30,0,0,14,0.1,2.6,21,1010
2000,3,26,1,30,0,0,14,0.1,2.5,21,1010
2000,3,26,2,30,0,0,14,0.1,2.4000000000000004,21,1010
2000,3,26,3,30,0,0,14,0.1,2,21,1010
2000,3,26,4,30,0,0,14,0.1,1.6,21,1010
2000,3,26,5,30,0,0,14,0.1,1.2000000000000002,21,1010
2000,3,26,6,30,14,114,14,0.1,0.9,21,1010
2000,3,26,7,30,64,578,14,0.1,0.9,22,1010
2000,3,26,8,30,90,751,14,0.1,0.8,22,1010
2000,3,26,9,30,105,841,15,0.1,0.8,23,1010
2000,3,26,10,30,127,868,15,0.1,1.1,23,1010
2000,3,26,11,30,339,564,15,0.1,1.5,23,1010
2000,3,26,12,30,438,347,15,0.1,1.9000000000000001,24,1010
2000,3,26,13,30,379,425,16,0.1,2.3000000000000003,24,1010
2000,3,26,14,30,376,284,16,0.1,2.7,24,1010
2000,3,26,15,30,302,163,16,0.1,2.9000000000000004,23,1010
2000,3,26,16,30,190,71,16,0.1,3.2,23,1010
2000,3,26,17,30,88,44,17,0.1,3.8000000000000003,23,1010
2000,3,26,18,30,0,0,17,0.1,4.1000000000000005,23,1010
2000,3,26,19,30,0,0,17,0.1,4.3,23,1010
2000,3,26,20,30,0,0,18,0.1,4.4,23,1010
2000,3,26,21,30,0,0,18,0.1,4.5,23,1010
2000,3,26,22,30,0,0,18,0.1,4.6000000000000005,23,1010
2000,3,26,23,30,0,0,18,0.1,4.5,22,1010
2000,3,27,0,30,0,0,18,0.1,4.5,22,1010
2000,3,27,1,30,0,0,18,0.1,4.5,22,1010
2000,3,27,2,30,0,0,18,0.1,4.6000000000000005,22,1010
2000,3,27,3,30,0,0,18,0.1,4.800000000000001,22,1010
2000,3,27,4,30,0,0,18,0.1,5,22,1010
2000,3,27,5,30,0,0,18,0.1,5.1000000000000005,22,1010
2000,3,27,6,30,15,123,18,0.1,5.6000000000000005,22,1010
2000,3,27,7,30,63,0,19,0.1,6.2,23,1010
2000,3,27,8,30,208,93,19,0.1,6.7,23,1010
2000,3,27,9,30,213,562,19,0.1,7.2,24,1010
2000,3,27,10,30,400,214,19,0.1,7.6000000000000005,24,1010
2000,3,27,11,30,354,534,19,0.1,7.9,25,1010
2000,3,27,12,30,366,27,19,0.1,8.1,25,1010
2000,3,27,13,30,409,372,19,0.1,8.200000000000001,25,1000
2000,3,27,14,30,350,387,19,0.1,8.200000000000001,25,1000
2000,3,27,15,30,297,239,19,0.1,8.3,25,1000
2000,3,27,16,30,188,259,19,0.1,8.200000000000001,25,1000
2000,3,27,17,30,84,249,20,0.1,8,24,1000
2000,3,27,18,30,0,0,20,0.1,7.7,24,1000
2000,3,27,19,30,0,0,20,0.1,7.6000000000000005,24,1000
2000,3,27,20,30,0,0,20,0.1,7.5,24,1000
2000,3,27,21,30,0,0,21,0.1,7.4,24,1000
2000,3,27,22,30,0,0,21,0.1,7.300000000000001,24,1000
2000,3,27,23,30,0,0,21,0.1,7.4,24,1000
2000,3,28,0,30,0,0,21,0.1,7.6000000000000005,24,1000
2000,3,28,1,30,0,0,21,0.1,7.7,24,1000
2000,3,28,2,30,0,0,22,0.1,7.7,24,1000
2000,3,28,3,30,0,0,22,0.1,7.6000000000000005,24,1000
2000,3,28,4,30,0,0,22,0.1,7.4,23,1000
2000,3,28,5,30,0,0,22,0.1,6.800000000000001,23,1000
2000,3,28,6,30,20,0,22,0.1,6.2,23,1000
2000,3,28,7,30,63,581,21,0.1,5.4,23,1010
2000,3,28,8,30,84,766,21,0.1,4.4,23,1010
2000,3,28,9,30,98,860,20,0.1,3.2,24,1010
2000,3,28,10,30,110,905,19,0.1,2,24,1010
2000,3,28,11,30,113,934,18,0.1,1.7000000000000002,24,1010
2000,3,28,12,30,114,943,18,0.1,2.4000000000000004,25,1010
2000,3,28,13,30,114,932,18,0.1,3.4000000000000004,25,1000
2000,3,28,14,30,390,228,19,0.1,4.2,26,1000
2000,3,28,15,30,101,847,19,0.1,4.800000000000001,26,1000
2000,3,28,16,30,91,732,19,0.1,5,26,1000
2000,3,28,17,30,64,527,20,0.1,5.1000000000000005,25,1010
2000,3,28,18,30,0,0,20,0.1,5.1000000000000005,25,1010
2000,3,28,19,30,0,0,20,0.1,5.2,24,1010
2000,3,28,20,30,0,0,21,0.1,5,24,1010
2000,3,28,21,30,0,0,21,0.1,4.6000000000000005,24,1010
2000,3,28,22,30,0,0,20,0.1,4.2,23,1010
2000,3,28,23,30,0,0,20,0.1,3.8000000000000003,23,1010
2000,3,29,0,30,0,0,21,0.1,3.4000000000000004,23,1010
2000,3,29,1,30,0,0,21,0.1,3.1,23,1010
2000,3,29,2,30,0,0,21,0.1,2.8000000000000003,23,1010
2000,3,29,3,30,0,0,21,0.1,2.5,23,1010
2000,3,29,4,30,0,0,21,0.1,2,23,1010
2000,3,29,5,30,0,0,21,0.1,1.7000000000000002,23,1010
2000,3,29,6,30,18,92,21,0.1,1.5,23,1010
2000,3,29,7,30,70,550,21,0.1,1.2000000000000002,24,1010
2000,3,29,8,30,94,733,21,0.1,1,24,1010
2000,3,29,9,30,108,824,21,0.1,1.1,25,1010
2000,3,29,10,30,120,868,21,0.1,1.5,25,1010
2000,3,29,11,30,130,888,21,0.1,2,26,1010
2000,3,29,12,30,134,891,21,0.1,2.4000000000000004,26,1010
2000,3,29,13,30,144,864,21,0.1,2.6,26,1010
2000,3,29,14,30,352,347,21,0.1,2.7,26,1010
2000,3,29,15,30,305,141,21,0.1,2.7,26,1010
2000,3,29,16,30,186,316,21,0.1,2.7,26,1010
2000,3,29,17,30,75,443,21,0.1,2.9000000000000004,25,1010
2000,3,29,18,30,0,0,21,0.1,3.1,25,1010
2000,3,29,19,30,0,0,21,0.1,3.4000000000000004,25,1010
2000,3,29,20,30,0,0,21,0.1,3.6,25,1010
2000,3,29,21,30,0,0,22,0.1,3.8000000000000003,24,1010
2000,3,29,22,30,0,0,22,0.1,4,24,1010
2000,3,29,23,30,0,0,22,0.1,4.3,24,1010
2000,3,30,0,30,0,0,22,0.1,4.4,24,1010
2000,3,30,1,30,0,0,22,0.1,4.5,24,1010
2000,3,30,2,30,0,0,22,0.1,4.6000000000000005,24,1010
2000,3,30,3,30,0,0,22,0.1,4.6000000000000005,24,1010
2000,3,30,4,30,0,0,22,0.1,4.6000000000000005,24,1010
2000,3,30,5,30,0,0,22,0.1,4.800000000000001,24,1010
2000,3,30,6,30,17,0,22,0.1,5.1000000000000005,25,1010
2000,3,30,7,30,104,226,22,0.1,5.4,25,1010
2000,3,30,8,30,114,668,22,0.1,5.6000000000000005,25,1010
2000,3,30,9,30,143,745,22,0.1,5.9,26,1010
2000,3,30,10,30,187,747,22,0.1,6.2,26,1010
2000,3,30,11,30,201,771,22,0.1,6.300000000000001,26,1010
2000,3,30,12,30,188,804,22,0.1,6.1000000000000005,27,1010
2000,3,30,13,30,181,799,22,0.1,5.7,27,1010
2000,3,30,14,30,177,756,21,0.1,5.5,27,1010
2000,3,30,15,30,166,680,21,0.1,5.4,27,1010
2000,3,30,16,30,113,638,21,0.1,5,26,1010
2000,3,30,17,30,77,420,21,0.1,4.3,26,1010
2000,3,30,18,30,0,0,21,0.1,3.7,25,1010
2000,3,30,19,30,0,0,21,0.1,3.5,25,1010
2000,3,30,20,30,0,0,21,0.1,3.4000000000000004,25,1010
2000,3,30,21,30,0,0,21,0.1,3.5,25,1010
2000,3,30,22,30,0,0,22,0.1,3.6,25,1010
2000,3,30,23,30,0,0,22,0.1,3.7,25,1010
2000,3,31,0,30,0,0,22,0.1,3.8000000000000003,25,1010
2000,3,31,1,30,0,0,22,0.1,3.9000000000000004,25,1010
2000,3,31,2,30,0,0,22,0.1,4,25,1010
2000,3,31,3,30,0,0,22,0.1,4,25,1010
2000,3,31,4,30,0,0,22,0.1,4,24,1010
2000,3,31,5,30,0,0,22,0.1,3.9000000000000004,24,1010
2000,3,31,6,30,21,65,22,0.1,4,25,1010
2000,3,31,7,30,86,470,22,0.1,4,25,1010
2000,3,31,8,30,116,670,22,0.1,3.9000000000000004,26,1010
2000,3,31,9,30,134,769,22,0.1,3.9000000000000004,26,1010
2000,3,31,10,30,384,322,22,0.1,3.9000000000000004,26,1010
2000,3,31,11,30,424,61,22,0.1,3.9000000000000004,27,1010
2000,3,31,12,30,205,780,22,0.1,3.9000000000000004,27,1010
2000,3,31,13,30,449,110,22,0.1,4,27,1010
2000,3,31,14,30,279,17,22,0.1,4,27,1010
2000,3,31,15,30,242,20,22,0.1,3.9000000000000004,27,1010
2000,3,31,16,30,111,646,22,0.1,3.7,27,1010
2000,3,31,17,30,76,430,22,0.1,3.6,27,1010
2000,3,31,18,30,0,0,22,0.1,3.8000000000000003,26,1010
2000,3,31,19,30,0,0,22,0.11,3.6,25,1010
2000,3,31,20,30,0,0,23,0.11,3.8000000000000003,25,1010
2000,3,31,21,30,0,0,23,0.11,3.9000000000000004,25,1010
2000,3,31,22,30,0,0,23,0.11,4.1000000000000005,25,1010
2000,3,31,23,30,0,0,23,0.11,4.3,25,1010
2016,4,1,0,30,0,0,23,0.11,4.6000000000000005,25,1010
2016,4,1,1,30,0,0,23,0.11,4.9,25,1010
2016,4,1,2,30,0,0,23,0.11,5,25,1010
2016,4,1,3,30,0,0,23,0.11,5.1000000000000005,25,1010
2016,4,1,4,30,0,0,23,0.11,5.2,25,1010
2016,4,1,5,30,0,0,23,0.11,5.2,25,1010
2016,4,1,6,30,23,91,23,0.11,5.300000000000001,25,1010
2016,4,1,7,30,86,480,23,0.11,5.5,26,1010
2016,4,1,8,30,201,40,23,0.11,5.5,26,1010
2016,4,1,9,30,326,169,23,0.11,5.6000000000000005,26,1010
2016,4,1,10,30,156,802,23,0.11,5.5,27,1010
2016,4,1,11,30,164,827,23,0.11,5.300000000000001,27,1010
2016,4,1,12,30,168,833,23,0.11,5.2,27,1010
2016,4,1,13,30,162,826,23,0.11,5.1000000000000005,28,1010
2016,4,1,14,30,152,798,23,0.11,4.9,27,1010
2016,4,1,15,30,135,744,23,0.11,4.6000000000000005,27,1010
2016,4,1,16,30,109,650,23,0.11,4.2,27,1010
2016,4,1,17,30,72,455,23,0.11,3.7,26,1010
2016,4,1,18,30,0,0,23,0.11,3.5,26,1010
2016,4,1,19,30,0,0,24,0.11,3.7,26,1010
2016,4,1,20,30,0,0,24,0.11,4.1000000000000005,26,1010
2016,4,1,21,30,0,0,24,0.11,4.5,26,1010
2016,4,1,22,30,0,0,24,0.11,4.9,25,1010
2016,4,1,23,30,0,0,24,0.11,5.300000000000001,25,1010
2016,4,2,0,30,0,0,24,0.11,5.7,25,1010
2016,4,2,1,30,0,0,24,0.11,6.1000000000000005,25,1010
2016,4,2,2,30,0,0,24,0.11,6.6000000000000005,26,1010
2016,4,2,3,30,0,0,24,0.11,6.800000000000001,26,1010
2016,4,2,4,30,0,0,24,0.11,6.7,26,1010
2016,4,2,5,30,0,0,24,0.11,6.6000000000000005,26,1010
2016,4,2,6,30,24,44,24,0.11,6.4,26,1010
2016,4,2,7,30,105,383,24,0.11,6.1000000000000005,26,1010
2016,4,2,8,30,223,161,24,0.11,6,27,1010
2016,4,2,9,30,324,219,24,0.11,5.9,27,1010
2016,4,2,10,30,411,211,24,0.11,5.800000000000001,28,1010
2016,4,2,11,30,187,792,24,0.11,5.7,28,1010
2016,4,2,12,30,181,814,23,0.11,5.7,28,1010
2016,4,2,13,30,425,347,23,0.11,5.800000000000001,28,1010
2016,4,2,14,30,243,11,23,0.11,5.800000000000001,28,1010
2016,4,2,15,30,308,144,22,0.11,5.5,28,1010
2016,4,2,16,30,100,0,22,0.11,5.1000000000000005,28,1010
2016,4,2,17,30,44,0,22,0.11,4.800000000000001,27,1010
2016,4,2,18,30,1,0,23,0.11,5,27,1010
2016,4,2,19,30,0,0,23,0.11,5.6000000000000005,27,1010
2016,4,2,20,30,0,0,23,0.11,5.6000000000000005,26,1010
2016,4,2,21,30,0,0,24,0.11,5.300000000000001,26,1010
2016,4,2,22,30,0,0,24,0.11,5.4,26,1010
2016,4,2,23,30,0,0,24,0.11,5.4,26,1010
2016,4,3,0,30,0,0,24,0.11,5.1000000000000005,26,1010
2016,4,3,1,30,0,0,24,0.11,4.9,25,1010
2016,4,3,2,30,0,0,24,0.11,5.1000000000000005,25,1010
2016,4,3,3,30,0,0,23,0.11,5.9,24,1010
2016,4,3,4,30,0,0,23,0.11,6.6000000000000005,23,1010
2016,4,3,5,30,0,0,21,0.11,6.9,23,1010
2016,4,3,6,30,7,0,20,0.11,7,23,1010
2016,4,3,7,30,60,0,19,0.11,6.800000000000001,23,1010
2016,4,3,8,30,222,103,18,0.11,6.5,23,1010
2016,4,3,9,30,209,7,18,0.11,6.2,23,1010
2016,4,3,10,30,414,192,17,0.11,5.7,24,1010
2016,4,3,11,30,446,137,17,0.11,5.2,24,1010
2016,4,3,12,30,454,108,17,0.11,4.800000000000001,25,1010
2016,4,3,13,30,285,15,17,0.11,4.5,25,1010
2016,4,3,14,30,263,14,17,0.11,4.4,25,1010
2016,4,3,15,30,286,57,17,0.11,4.6000000000000005,25,1010
2016,4,3,16,30,119,601,17,0.11,4.800000000000001,24,1010
2016,4,3,17,30,89,362,17,0.11,4.800000000000001,24,1010
2016,4,3,18,30,7,15,18,0.11,4.7,23,1010
2016,4,3,19,30,0,0,18,0.11,4.6000000000000005,23,1010
2016,4,3,20,30,0,0,18,0.11,4.4,23,1010
2016,4,3,21,30,0,0,18,0.11,4.1000000000000005,23,1010
2016,4,3,22,30,0,0,18,0.11,4,23,1010
2016,4,3,23,30,0,0,18,0.11,3.7,23,1010
2016,4,4,0,30,0,0,18,0.11,3.5,23,1010
2016,4,4,1,30,0,0,18,0.11,3.3000000000000003,23,1010
2016,4,4,2,30,0,0,18,0.11,3.1,22,1010
2016,4,4,3,30,0,0,18,0.11,2.9000000000000004,22,1010
2016,4,4,4,30,0,0,18,0.11,2.6,23,1010
2016,4,4,5,30,0,0,18,0.11,2.1,23,1010
2016,4,4,6,30,17,0,18,0.11,2.3000000000000003,23,1010
2016,4,4,7,30,115,52,19,0.11,2.6,23,1020
2016,4,4,8,30,111,0,18,0.11,2.3000000000000003,22,1020
2016,4,4,9,30,324,103,18,0.11,2.2,22,1020
2016,4,4,10,30,199,6,18,0.11,2.3000000000000003,22,1020
2016,4,4,11,30,248,13,18,0.11,2,21,1020
2016,4,4,12,30,387,31,17,0.11,1.7000000000000002,21,1010
2016,4,4,13,30,312,18,17,0.11,1.7000000000000002,22,1010
2016,4,4,14,30,348,43,17,0.11,1.4000000000000001,22,1010
2016,4,4,15,30,254,26,17,0.11,1,23,1010
2016,4,4,16,30,167,478,17,0.11,1.1,23,1010
2016,4,4,17,30,97,319,17,0.11,1.6,23,1010
2016,4,4,18,30,7,14,17,0.11,2,23,1010
2016,4,4,19,30,0,0,18,0.11,2.3000000000000003,23,1010
2016,4,4,20,30,0,0,18,0.11,2.4000000000000004,23,1010
2016,4,4,21,30,0,0,18,0.11,2.2,23,1010
2016,4,4,22,30,0,0,18,0.11,1.7000000000000002,23,1010
2016,4,4,23,30,0,0,18,0.11,1.1,23,1010
2016,4,5,0,30,0,0,17,0.11,0.9,23,1010
2016,4,5,1,30,0,0,17,0.11,1.3,23,1010
2016,4,5,2,30,0,0,18,0.11,1.9000000000000001,23,1010
2016,4,5,3,30,0,0,18,0.11,2.6,23,1010
2016,4,5,4,30,0,0,18,0.11,3.2,22,1010
2016,4,5,5,30,0,0,18,0.11,3.5,22,1010
2016,4,5,6,30,28,112,19,0.11,3.7,22,1010
2016,4,5,7,30,96,483,19,0.11,3.9000000000000004,23,1010
2016,4,5,8,30,126,679,18,0.11,3.9000000000000004,23,1020
2016,4,5,9,30,314,70,18,0.11,4,24,1020
2016,4,5,10,30,149,847,18,0.11,4.2,24,1020
2016,4,5,11,30,288,15,17,0.11,4.3,25,1020
2016,4,5,12,30,156,885,17,0.11,4.4,25,1010
2016,4,5,13,30,139,898,16,0.11,4.4,25,1010
2016,4,5,14,30,133,871,15,0.11,4.5,26,1010
2016,4,5,15,30,121,818,15,0.11,4.5,25,1010
2016,4,5,16,30,101,721,15,0.11,4.4,25,1010
2016,4,5,17,30,69,531,15,0.11,4.3,24,1010
2016,4,5,18,30,10,68,15,0.11,4.3,24,1010
2016,4,5,19,30,0,0,15,0.11,4.4,23,1010
2016,4,5,20,30,0,0,15,0.11,4.5,23,1020
2016,4,5,21,30,0,0,15,0.11,4.6000000000000005,23,1020
2016,4,5,22,30,0,0,15,0.11,4.6000000000000005,23,1020
2016,4,5,23,30,0,0,15,0.11,4.800000000000001,23,1020
2016,4,6,0,30,0,0,15,0.11,5,23,1010
2016,4,6,1,30,0,0,16,0.11,5.5,23,1010
2016,4,6,2,30,0,0,17,0.11,6.1000000000000005,23,1010
2016,4,6,3,30,0,0,17,0.11,6.7,23,1010
2016,4,6,4,30,0,0,18,0.11,7.300000000000001,23,1010
2016,4,6,5,30,0,0,18,0.11,7.6000000000000005,23,1020
2016,4,6,6,30,21,0,18,0.11,7.9,23,1020
2016,4,6,7,30,117,40,19,0.11,8.200000000000001,23,1020
2016,4,6,8,30,224,230,18,0.11,8.1,23,1020
2016,4,6,9,30,286,36,18,0.11,7.6000000000000005,24,1020
2016,4,6,10,30,229,9,18,0.11,7.2,24,1020
2016,4,6,11,30,454,89,18,0.11,6.9,24,1020
2016,4,6,12,30,343,21,18,0.11,6.800000000000001,24,1020
2016,4,6,13,30,457,116,18,0.11,6.6000000000000005,24,1010
2016,4,6,14,30,399,129,18,0.11,6.2,23,1010
2016,4,6,15,30,306,102,18,0.11,5.7,23,1010
2016,4,6,16,30,199,75,18,0.11,5.5,23,1010
2016,4,6,17,30,100,339,18,0.11,5.300000000000001,23,1010
2016,4,6,18,30,9,0,18,0.11,5,23,1010
2016,4,6,19,30,0,0,18,0.12,4.7,23,1010
2016,4,6,20,30,0,0,18,0.12,4.5,23,1010
2016,4,6,21,30,0,0,18,0.12,4.5,23,1010
2016,4,6,22,30,0,0,18,0.12,4.7,23,1010
2016,4,6,23,30,0,0,19,0.12,5,23,1010
2016,4,7,0,30,0,0,19,0.12,5,23,1010
2016,4,7,1,30,0,0,19,0.12,4.5,23,1010
2016,4,7,2,30,0,0,18,0.12,3.9000000000000004,23,1010
2016,4,7,3,30,0,0,18,0.12,3.3000000000000003,23,1010
2016,4,7,4,30,0,0,18,0.12,2.8000000000000003,23,1010
2016,4,7,5,30,0,0,18,0.12,2.4000000000000004,23,1010
2016,4,7,6,30,28,45,18,0.12,2.5,23,1010
2016,4,7,7,30,121,176,18,0.12,2.9000000000000004,24,1010
2016,4,7,8,30,86,789,18,0.12,3.3000000000000003,24,1010
2016,4,7,9,30,97,872,18,0.12,3.5,24,1010
2016,4,7,10,30,104,917,18,0.12,3.5,25,1010
2016,4,7,11,30,110,937,18,0.12,3.5,25,1010
2016,4,7,12,30,114,939,18,0.12,3.5,26,1010
2016,4,7,13,30,128,906,18,0.12,3.7,26,1010
2016,4,7,14,30,125,875,17,0.12,3.9000000000000004,26,1010
2016,4,7,15,30,116,817,17,0.12,4.1000000000000005,26,1010
2016,4,7,16,30,101,714,17,0.12,4.2,26,1010
2016,4,7,17,30,72,511,18,0.12,4.3,25,1010
2016,4,7,18,30,12,45,18,0.12,4.5,25,1010
2016,4,7,19,30,0,0,18,0.12,4.800000000000001,25,1010
2016,4,7,20,30,0,0,18,0.12,5,24,1010
2016,4,7,21,30,0,0,19,0.12,5.1000000000000005,24,1010
2016,4,7,22,30,0,0,18,0.12,5.2,23,1010
2016,4,7,23,30,0,0,18,0.12,5.2,23,1010
2016,4,8,0,30,0,0,18,0.12,5.1000000000000005,22,1010
2016,4,8,1,30,0,0,18,0.12,4.9,22,1010
2016,4,8,2,30,0,0,18,0.12,4.6000000000000005,22,1010
2016,4,8,3,30,0,0,18,0.12,4.4,22,1010
2016,4,8,4,30,0,0,18,0.12,4.1000000000000005,21,1010
2016,4,8,5,30,0,0,17,0.12,3.9000000000000004,21,1010
2016,4,8,6,30,30,252,17,0.12,3.8000000000000003,22,1010
2016,4,8,7,30,72,642,17,0.12,3.6,22,1010
2016,4,8,8,30,93,801,16,0.12,3.2,23,1010
2016,4,8,9,30,110,875,16,0.12,2.5,23,1010
2016,4,8,10,30,121,914,15,0.12,1.9000000000000001,24,1010
2016,4,8,11,30,122,941,14,0.12,1.3,24,1010
2016,4,8,12,30,122,948,13,0.12,1.2000000000000002,25,1010
2016,4,8,13,30,130,922,13,0.12,1.8,25,1010
2016,4,8,14,30,127,887,13,0.12,2.4000000000000004,26,1010
2016,4,8,15,30,118,826,14,0.12,2.8000000000000003,26,1010
2016,4,8,16,30,105,708,14,0.12,3,26,1010
2016,4,8,17,30,77,489,15,0.12,3.3000000000000003,25,1010
2016,4,8,18,30,11,48,16,0.12,4,25,1010
2016,4,8,19,30,0,0,17,0.12,4.7,24,1010
2016,4,8,20,30,0,0,18,0.12,5,24,1010
2016,4,8,21,30,0,0,18,0.12,5.2,23,1010
2016,4,8,22,30,0,0,19,0.12,5.300000000000001,23,1010
2016,4,8,23,30,0,0,19,0.12,5.300000000000001,22,1010
2016,4,9,0,30,0,0,19,0.12,5.5,22,1010
2016,4,9,1,30,0,0,19,0.12,5.800000000000001,22,1010
2016,4,9,2,30,0,0,19,0.12,6.2,22,1010
2016,4,9,3,30,0,0,19,0.12,6.4,21,1010
2016,4,9,4,30,0,0,19,0.12,6.1000000000000005,21,1010
2016,4,9,5,30,0,0,19,0.12,5.7,21,1010
2016,4,9,6,30,31,230,18,0.12,5.6000000000000005,21,1010
2016,4,9,7,30,77,614,17,0.12,5.5,21,1010
2016,4,9,8,30,99,777,16,0.12,5.300000000000001,22,1010
2016,4,9,9,30,112,862,15,0.12,5.300000000000001,22,1010
2016,4,9,10,30,114,919,15,0.12,5.1000000000000005,23,1010
2016,4,9,11,30,118,943,14,0.12,4.9,23,1010
2016,4,9,12,30,120,948,13,0.12,4.5,24,1010
2016,4,9,13,30,120,935,13,0.12,4.1000000000000005,24,1010
2016,4,9,14,30,115,907,12,0.12,3.9000000000000004,24,1010
2016,4,9,15,30,271,397,12,0.12,4,24,1010
2016,4,9,16,30,92,756,12,0.12,4.3,24,1010
2016,4,9,17,30,67,557,13,0.12,4.6000000000000005,23,1010
2016,4,9,18,30,13,79,14,0.12,4.800000000000001,22,1010
2016,4,9,19,30,0,0,14,0.12,5,22,1010
2016,4,9,20,30,0,0,15,0.12,5.1000000000000005,22,1010
2016,4,9,21,30,0,0,15,0.12,5.2,22,1020
2016,4,9,22,30,0,0,15,0.12,5.4,22,1020
2016,4,9,23,30,0,0,15,0.12,5.800000000000001,21,1020
2016,4,10,0,30,0,0,15,0.12,6.300000000000001,21,1020
2016,4,10,1,30,0,0,14,0.12,6.7,21,1020
2016,4,10,2,30,0,0,14,0.12,6.9,21,1020
2016,4,10,3,30,0,0,14,0.12,7,21,1020
2016,4,10,4,30,0,0,14,0.12,7.1000000000000005,21,1020
2016,4,10,5,30,0,0,14,0.12,7,21,1020
2016,4,10,6,30,34,229,14,0.12,6.9,21,1020
2016,4,10,7,30,82,599,14,0.12,6.800000000000001,22,1020
2016,4,10,8,30,111,750,15,0.12,6.7,23,1020
2016,4,10,9,30,131,826,15,0.12,6.6000000000000005,23,1020
2016,4,10,10,30,145,866,15,0.12,6.5,23,1020
2016,4,10,11,30,155,883,15,0.12,6.4,23,1020
2016,4,10,12,30,488,221,16,0.12,6.1000000000000005,24,1020
2016,4,10,13,30,458,248,16,0.12,6,24,1020
2016,4,10,14,30,390,278,16,0.12,5.9,23,1020
2016,4,10,15,30,302,269,16,0.12,5.9,23,1020
